0    [main] WARN  com.commsen.stopwatch.Stopwatch  - Properties file stopwatch-engine.properties not found on classpath! Properties not set!
16064 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 14 (loser)
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 12 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 6] [Deaths: 2] [Missiles Fired: 39] [Energy Used:240]
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: -5 (loser)
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 12 [Tank: yellow] [Team: 0] [Points: -5] [Status: loser] [Kills: 2] [Deaths: 4] [Missiles Fired: 26] [Energy Used:1000]
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 3 (loser)
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 12 [Tank: green] [Team: 1] [Points: 3] [Status: loser] [Kills: 3] [Deaths: 4] [Missiles Fired: 25] [Energy Used:420]
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 21 (loser)
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 11 [Tank: blue] [Team: 0] [Points: 21] [Status: loser] [Kills: 2] [Deaths: 3] [Missiles Fired: 25] [Energy Used:180]
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 11 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 11] [Deaths: 10] [Missiles Fired: 77] [Energy Used:280]
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 30 (loser)
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 11 [Tank: yellow] [Team: 0] [Points: 30] [Status: loser] [Kills: 12] [Deaths: 13] [Missiles Fired: 70] [Energy Used:780]
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 35 (loser)
1108656 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 11 [Tank: green] [Team: 1] [Points: 35] [Status: loser] [Kills: 7] [Deaths: 6] [Missiles Fired: 44] [Energy Used:380]
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 4 (loser)
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 10 [Tank: blue] [Team: 0] [Points: 4] [Status: loser] [Kills: 4] [Deaths: 7] [Missiles Fired: 20] [Energy Used:320]
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 10 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 9] [Deaths: 5] [Missiles Fired: 41] [Energy Used:340]
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 24 (loser)
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 10 [Tank: yellow] [Team: 0] [Points: 24] [Status: loser] [Kills: 5] [Deaths: 3] [Missiles Fired: 37] [Energy Used:440]
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 2 (loser)
1117941 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 10 [Tank: green] [Team: 1] [Points: 2] [Status: loser] [Kills: 3] [Deaths: 5] [Missiles Fired: 26] [Energy Used:520]
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -6 (loser)
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 9 [Tank: blue] [Team: 0] [Points: -6] [Status: loser] [Kills: 3] [Deaths: 6] [Missiles Fired: 20] [Energy Used:440]
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 50 (winner)
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 9 [Tank: red] [Team: 1] [Points: 50] [Status: winner] [Kills: 8] [Deaths: 7] [Missiles Fired: 65] [Energy Used:200]
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 44 (loser)
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 9 [Tank: yellow] [Team: 0] [Points: 44] [Status: loser] [Kills: 9] [Deaths: 7] [Missiles Fired: 52] [Energy Used:540]
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 15 (loser)
1129727 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 9 [Tank: green] [Team: 1] [Points: 15] [Status: loser] [Kills: 5] [Deaths: 5] [Missiles Fired: 42] [Energy Used:280]
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 28 (loser)
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 8 [Tank: blue] [Team: 0] [Points: 28] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 25] [Energy Used:120]
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 8 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 8] [Deaths: 2] [Missiles Fired: 56] [Energy Used:320]
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 9 (loser)
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 8 [Tank: yellow] [Team: 0] [Points: 9] [Status: loser] [Kills: 5] [Deaths: 7] [Missiles Fired: 27] [Energy Used:240]
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: -17 (loser)
1138875 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 8 [Tank: green] [Team: 1] [Points: -17] [Status: loser] [Kills: 3] [Deaths: 8] [Missiles Fired: 11] [Energy Used:120]
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 51 (winner)
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 7 [Tank: blue] [Team: 0] [Points: 51] [Status: winner] [Kills: 10] [Deaths: 8] [Missiles Fired: 68] [Energy Used:680]
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 21 (loser)
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 7 [Tank: red] [Team: 1] [Points: 21] [Status: loser] [Kills: 6] [Deaths: 8] [Missiles Fired: 53] [Energy Used:400]
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 30 (loser)
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 7 [Tank: yellow] [Team: 0] [Points: 30] [Status: loser] [Kills: 6] [Deaths: 8] [Missiles Fired: 60] [Energy Used:440]
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 46 (loser)
1152510 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 7 [Tank: green] [Team: 1] [Points: 46] [Status: loser] [Kills: 10] [Deaths: 8] [Missiles Fired: 65] [Energy Used:420]
1164754 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 18 (loser)
1164754 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 6 [Tank: blue] [Team: 0] [Points: 18] [Status: loser] [Kills: 6] [Deaths: 6] [Missiles Fired: 28] [Energy Used:20]
1164754 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 50 (winner)
1164754 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 6 [Tank: red] [Team: 1] [Points: 50] [Status: winner] [Kills: 5] [Deaths: 2] [Missiles Fired: 44] [Energy Used:380]
1164755 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: -9 (loser)
1164755 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 6 [Tank: yellow] [Team: 0] [Points: -9] [Status: loser] [Kills: 2] [Deaths: 6] [Missiles Fired: 15] [Energy Used:260]
1164755 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 39 (loser)
1164755 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 6 [Tank: green] [Team: 1] [Points: 39] [Status: loser] [Kills: 10] [Deaths: 8] [Missiles Fired: 69] [Energy Used:420]
1172706 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 3 (loser)
1172706 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 5 [Tank: blue] [Team: 0] [Points: 3] [Status: loser] [Kills: 2] [Deaths: 6] [Missiles Fired: 32] [Energy Used:280]
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 5 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 7] [Deaths: 0] [Missiles Fired: 45] [Energy Used:80]
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 5 (loser)
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 5 [Tank: yellow] [Team: 0] [Points: 5] [Status: loser] [Kills: 2] [Deaths: 3] [Missiles Fired: 9] [Energy Used:0]
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 1 (loser)
1172707 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 5 [Tank: green] [Team: 1] [Points: 1] [Status: loser] [Kills: 1] [Deaths: 3] [Missiles Fired: 32] [Energy Used:440]
1181240 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 50 (winner)
1181240 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 4 [Tank: blue] [Team: 0] [Points: 50] [Status: winner] [Kills: 5] [Deaths: 3] [Missiles Fired: 37] [Energy Used:360]
1181240 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 18 (loser)
1181241 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 4 [Tank: red] [Team: 1] [Points: 18] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 36] [Energy Used:620]
1181241 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 31 (loser)
1181241 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 4 [Tank: yellow] [Team: 0] [Points: 31] [Status: loser] [Kills: 7] [Deaths: 6] [Missiles Fired: 31] [Energy Used:180]
1181241 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 5 (loser)
1181241 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 4 [Tank: green] [Team: 1] [Points: 5] [Status: loser] [Kills: 7] [Deaths: 11] [Missiles Fired: 42] [Energy Used:340]
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 12 (loser)
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 3 [Tank: blue] [Team: 0] [Points: 12] [Status: loser] [Kills: 7] [Deaths: 9] [Missiles Fired: 26] [Energy Used:280]
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 3 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 11] [Deaths: 10] [Missiles Fired: 57] [Energy Used:380]
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 28 (loser)
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 3 [Tank: yellow] [Team: 0] [Points: 28] [Status: loser] [Kills: 7] [Deaths: 8] [Missiles Fired: 35] [Energy Used:260]
1193154 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 48 (loser)
1193155 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 3 [Tank: green] [Team: 1] [Points: 48] [Status: loser] [Kills: 11] [Deaths: 9] [Missiles Fired: 69] [Energy Used:180]
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -22 (loser)
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 2 [Tank: blue] [Team: 0] [Points: -22] [Status: loser] [Kills: 1] [Deaths: 7] [Missiles Fired: 11] [Energy Used:180]
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 2 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 8] [Deaths: 4] [Missiles Fired: 48] [Energy Used:500]
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 40 (loser)
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 2 [Tank: yellow] [Team: 0] [Points: 40] [Status: loser] [Kills: 5] [Deaths: 2] [Missiles Fired: 27] [Energy Used:200]
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 3 (loser)
1196666 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 2 [Tank: green] [Team: 1] [Points: 3] [Status: loser] [Kills: 3] [Deaths: 4] [Missiles Fired: 19] [Energy Used:200]
1205661 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 10 (loser)
1205661 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 1 [Tank: blue] [Team: 0] [Points: 10] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 20] [Energy Used:320]
1205661 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 29 (loser)
1205662 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 1 [Tank: red] [Team: 1] [Points: 29] [Status: loser] [Kills: 8] [Deaths: 10] [Missiles Fired: 59] [Energy Used:540]
1205662 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 50 (winner)
1205662 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 1 [Tank: yellow] [Team: 0] [Points: 50] [Status: winner] [Kills: 8] [Deaths: 6] [Missiles Fired: 54] [Energy Used:420]
1205662 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 32 (loser)
1205662 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 1 [Tank: green] [Team: 1] [Points: 32] [Status: loser] [Kills: 6] [Deaths: 5] [Missiles Fired: 55] [Energy Used:440]
